p,kind,replicate,seed,num_cycles,fixed_points,largest_cycle,largest_cycle_fraction,short_threshold,short_cycle_count,short_point_mass,short_point_mass_fraction,cycle_length_gcd,symmetric_cycle_count,symmetric_degree,symmetric_degree_fraction,paired_cycle_pair_count,paired_base_degree
149,uniform_permutation,13,3946921951790714507,13,3,12743,0.573983153911986,149,9,107,0.0048196027205981715,1,,,,,
149,matched_reversible,13,15414301468823049588,155,4,874,0.03936759605423179,149,101,5676,0.25566415927210484,1,149,22071,0.9941444079095536,3,65
149,uniform_permutation,14,63932943691051097,11,2,15756,0.7096977613621008,149,4,145,0.006531237331651727,1,,,,,
149,matched_reversible,14,13570388444140359184,151,2,736,0.03315165983514256,149,90,5168,0.23278230710328363,1,149,22199,0.9999099139678392,1,1
149,uniform_permutation,15,7123601503779395430,5,0,11581,0.5216431692266114,149,0,0,0.0,1,,,,,
149,matched_reversible,15,17686259230203063150,155,3,790,0.03558398270348183,149,100,6076,0.27368136570424756,1,149,22181,0.9990991396783928,3,10
151,uniform_permutation,0,13980831368196729763,10,0,9705,0.4256392263497215,151,4,158,0.006929520635059866,1,,,,,
151,matched_reversible,0,12502978228639876143,157,1,953,0.04179641243805096,151,107,6953,0.30494276566817247,1,151,22649,0.9933336257181703,3,76
151,uniform_permutation,1,15995133524488295680,7,0,19773,0.8671988070698654,151,5,33,0.0014473049427656682,1,,,,,
151,matched_reversible,1,13159974386963903937,157,3,571,0.025042761282399895,151,98,6095,0.2673128371562651,1,151,22743,0.9974562519187755,3,29
151,uniform_permutation,2,7968321563269536995,9,1,19628,0.8608394368668041,151,4,168,0.007368097890443402,1,,,,,
151,matched_reversible,2,9029256849169229375,151,2,677,0.029691680189465375,151,93,6153,0.26985658523748957,1,151,22801,1.0,0,0
151,uniform_permutation,3,17181791018159190189,4,0,19024,0.8343493706416385,151,1,2,8.771545107670716e-05,1,,,,,
151,matched_reversible,3,4318991488107698229,157,4,750,0.032893294153765185,151,101,5971,0.26187447918950923,1,151,22743,0.9974562519187755,3,29
151,uniform_permutation,4,4923645832661619683,11,2,10370,0.45480461383272663,151,6,167,0.007324240164905048,1,,,,,
151,matched_reversible,4,13417140213191256998,161,8,858,0.03762992851190737,151,104,5725,0.25108547870707426,1,151,22773,0.9987719836849261,5,14
151,uniform_permutation,5,743024984127915047,10,2,10217,0.44809438182535855,151,5,58,0.0025437480812245078,1,,,,,
151,matched_reversible,5,16567629873015607740,159,5,957,0.04197184334020438,151,102,6591,0.28906626902328847,1,151,22767,0.9985088373316959,4,17
151,uniform_permutation,6,4007141884353156545,7,1,16591,0.7276435244068242,151,2,9,0.00039471952984518224,1,,,,,
151,matched_reversible,6,812241403317189456,155,5,733,0.03214771281961318,151,103,6287,0.27573352045962896,1,151,22791,0.9995614227446165,2,5
151,uniform_permutation,7,13372432878412575515,11,1,21467,0.9414937941318363,151,9,411,0.018025525196263322,1,,,,,
151,matched_reversible,7,813863633632158043,155,0,718,0.03148984693653787,151,101,5927,0.2599447392658217,1,151,22723,0.9965790974080084,2,39
151,uniform_permutation,8,4582482316668567041,10,3,15838,0.694618657076444,151,7,92,0.00403491074952853,1,,,,,
151,matched_reversible,8,3537828613866110124,155,2,1050,0.04605061181527126,151,105,6412,0.28121573615192313,1,151,22787,0.999385991842463,2,7
151,uniform_permutation,9,8125703010174383089,8,2,12676,0.55594052892417,151,4,173,0.007587386518135169,1,,,,,
151,matched_reversible,9,17646271639061475031,155,0,715,0.03135827375992281,151,92,5121,0.2245954124819087,1,151,22737,0.9971931055655454,2,32
151,uniform_permutation,10,273959150745488255,8,1,9379,0.41134160782421825,151,3,12,0.000526292706460243,1,,,,,
151,matched_reversible,10,4105678358295513047,153,1,769,0.033726590938993904,151,99,6124,0.2685847111968773,1,151,22707,0.9958773737993948,1,47
151,uniform_permutation,11,12496199116217037566,10,0,13703,0.6009824130520591,151,4,220,0.009648699618437787,1,,,,,
151,matched_reversible,11,9960237745955642400,153,0,766,0.033595017762378845,151,96,6349,0.2784526994430069,1,151,22711,0.9960528047015482,1,45
151,uniform_permutation,12,8486644369123236991,12,1,19806,0.868646112012631,151,8,371,0.016271216174729177,1,,,,,
151,matched_reversible,12,4491089397907143941,155,0,911,0.03995438796544011,151,101,6231,0.27327748782948114,1,151,22713,0.9961405201526249,2,44
151,uniform_permutation,13,9581445676522578397,12,2,11945,0.5238805315556335,151,6,41,0.0017981667470724969,1,,,,,
151,matched_reversible,13,6055420952682771881,155,2,795,0.034866891802991094,151,96,6096,0.2673566948818034,1,151,22781,0.9991228454892329,2,10
151,uniform_permutation,14,1907799149639210431,11,1,13131,0.5758957940441208,151,6,230,0.010087276873821324,1,,,,,
151,matched_reversible,14,293704377316228788,159,2,1179,0.05170825840971887,151,104,5729,0.25126090960922765,1,151,22633,0.9926319021095567,4,84
151,uniform_permutation,15,7430237143066083190,14,2,13459,0.5902811280207009,151,7,26,0.0011403008639971931,1,,,,,
151,matched_reversible,15,894164140409879894,161,6,799,0.03504232270514451,151,107,6370,0.2793737116793123,1,151,22607,0.9914916012455594,5,97
157,uniform_permutation,0,7628415458937608715,11,0,24142,0.9794312142480425,157,9,326,0.013225688668911518,1,,,,,
157,matched_reversible,0,18047593560492268704,165,4,727,0.029494097123615563,157,112,7708,0.312710454785184,1,157,24527,0.9950505091484442,4,61
157,uniform_permutation,1,8036367195781006216,12,0,13391,0.5432674753539697,157,6,169,0.006856261917319161,1,,,,,
157,matched_reversible,1,6240257645123271755,159,1,803,0.03257738650655199,157,103,7413,0.3007424236277334,1,157,24639,0.999594304028561,1,5
157,uniform_permutation,2,1635429806445341296,9,3,14175,0.5750740395147876,157,6,222,0.00900645056594588,1,,,,,
157,matched_reversible,2,12230370549361972961,161,5,615,0.024950302243498722,157,105,7044,0.28577224228163417,1,157,24541,0.9956184835084587,2,54
157,uniform_permutation,3,17498896094458491236,7,0,12499,0.5070793947016106,157,3,128,0.005192908434419246,1,,,,,
157,matched_reversible,3,17341674592493192913,159,2,860,0.03488985354375431,157,96,5897,0.23923891435758043,1,157,24647,0.9999188608057122,1,1
157,uniform_permutation,4,1680579368768471432,17,1,7343,0.29790255182766034,157,9,314,0.012738853503184714,1,,,,,
157,matched_reversible,4,3285021496775257556,159,0,1130,0.04584364477260741,157,108,6642,0.2694632642297862,1,157,24549,0.99594304028561,1,50
157,uniform_permutation,5,4856273184155365892,8,1,23813,0.9660838167876993,157,5,165,0.00669398352874356,1,,,,,
157,matched_reversible,5,8539859172443055312,163,3,792,0.032131120937969083,157,104,6483,0.26301269828390605,1,157,24621,0.9988640512799708,3,14
157,uniform_permutation,6,9395020280467886716,12,0,12172,0.4938131364355552,157,5,172,0.006977970708750862,1,,,,,
157,matched_reversible,6,12553457732608445790,163,3,1008,0.040894153921051564,157,109,7254,0.29429185768185323,1,157,24499,0.993914560428415,3,75
157,uniform_permutation,7,11387682505404227032,16,3,10461,0.4243985557223417,157,7,212,0.008600754594506876,1,,,,,
157,matched_reversible,7,13321851986513977194,161,2,1160,0.04706073268692442,157,105,6461,0.26212016714674025,1,157,24599,0.997971520142805,2,25
157,uniform_permutation,8,5388240781971419864,10,0,9415,0.3819627571098219,157,4,138,0.00559860440585825,1,,,,,
157,matched_reversible,8,7172571590550611665,161,1,829,0.0336321960322934,157,110,7631,0.30958659580510367,1,157,24525,0.9949693699541563,2,62
157,uniform_permutation,9,6427843761676455110,12,2,15515,0.6294372996876141,157,6,197,0.007992210637348372,1,,,,,
157,matched_reversible,9,8638821798405886374,161,5,1276,0.05176680595561686,157,113,6821,0.2767252221185444,1,157,24617,0.9987017728913952,2,16
157,uniform_permutation,10,9197433258437014150,10,1,19508,0.7914317010832083,157,7,394,0.015984421274696743,1,,,,,
157,matched_reversible,10,1522706477897268746,159,2,711,0.028844983569313157,157,95,5985,0.24280903890624367,1,157,24575,0.9969978498113514,1,37
157,uniform_permutation,11,5063543827997837857,13,2,11958,0.4851312426467605,157,6,143,0.0058014523915777515,1,,,,,
157,matched_reversible,11,6805082354829831834,165,1,719,0.029169540346464358,157,107,6823,0.27680636131283215,1,157,24573,0.9969167106170636,4,38
157,uniform_permutation,12,15190539801108974240,7,0,22276,0.9037283459775245,157,5,151,0.006126009168728954,1,,,,,
157,matched_reversible,12,16905302172247745870,163,5,1195,0.04848066858696093,157,104,5863,0.2378595480546878,1,157,24635,0.9994320256399853,3,7
157,uniform_permutation,13,1210177258458033267,13,0,10869,0.44095095135705303,157,6,164,0.006653413931599659,1,,,,,
157,matched_reversible,13,11085308170973953077,163,3,934,0.03789200373240294,157,99,5079,0.20605298389386995,1,157,24461,0.9923729157369467,3,94
157,uniform_permutation,14,2421978302450538362,7,1,21092,0.8556939429591465,157,3,82,0.0033267069657998295,1,,,,,
157,matched_reversible,14,15182477194173036029,159,1,1077,0.04369345612398069,157,100,6499,0.26366181183820847,1,157,24583,0.9973224065885026,1,33
157,uniform_permutation,15,8238434475448620865,13,0,10437,0.4234248853908881,157,8,385,0.01561929490040164,1,,,,,
157,matched_reversible,15,4317321738925220627,161,1,785,0.03184713375796178,157,101,6346,0.2574546634751917,1,157,24633,0.9993508864456976,2,8
163,uniform_permutation,0,3064941788805817707,7,0,12628,0.47529075238059393,163,3,146,0.005495125898603636,1,,,,,
163,matched_reversible,0,323343230687189151,169,3,1004,0.03778840001505514,163,111,7856,0.29568293876322027,1,163,26543,0.9990214159358651,3,13
163,uniform_permutation,1,4945312402754296643,11,2,13905,0.5233542850690655,163,6,51,0.0019195302796492153,1,,,,,
163,matched_reversible,1,3395797816648802855,165,1,961,0.03616997252437051,163,102,6503,0.24475892957958523,1,163,26541,0.9989461402386239,1,14
163,uniform_permutation,2,6539428685770272592,12,0,24556,0.9242350107267868,163,8,183,0.0068877262975648315,1,,,,,
163,matched_reversible,2,12449174681442805676,165,2,1118,0.04207911475780044,163,109,7871,0.2962475064925289,1,163,26567,0.9999247243027588,1,1
163,uniform_permutation,3,4962538633848987149,6,1,22537,0.8482441943618503,163,4,115,0.004328352591365878,1,,,,,
163,matched_reversible,3,856151353622558085,165,3,779,0.02931988407542625,163,102,7018,0.2641424216191802,1,163,26555,0.999473070119312,1,7
163,uniform_permutation,4,5561303279955160775,14,2,12483,0.46983326433061084,163,8,165,0.00621024502239452,1,,,,,
163,matched_reversible,4,2423594975249486952,167,1,1065,0.040084308780910086,163,111,7448,0.2803266965260266,1,163,26541,0.9989461402386239,2,14
163,uniform_permutation,5,17792880586483442469,12,2,14491,0.5454100643607211,163,7,52,0.001957168128269788,1,,,,,
163,matched_reversible,5,9910886595668475023,165,4,803,0.030223192442319996,163,96,6063,0.22819827618653318,1,163,26567,0.9999247243027588,1,1
163,uniform_permutation,6,3805679873232243114,9,2,20866,0.785351349316873,163,6,99,0.0037261470134367118,1,,,,,
163,matched_reversible,6,8679162147674252521,171,5,678,0.02551846136474839,163,104,6429,0.24197372878166284,1,163,26465,0.9960856637434604,4,52
163,uniform_permutation,7,9720662870070820153,13,2,23339,0.8784297489555497,163,7,280,0.010538597613760397,1,,,,,
163,matched_reversible,7,4116239647137310876,163,1,954,0.0359065075840265,163,107,7149,0.2690729797884753,1,163,26569,1.0,0,0
163,uniform_permutation,8,17763738802342935383,6,0,24250,0.9127178290488915,163,2,54,0.0020324438255109336,1,,,,,
163,matched_reversible,8,16345756605535444713,167,0,755,0.0284165757085325,163,113,8811,0.33162708419586734,1,163,26297,0.9897625051752041,2,136
163,uniform_permutation,9,7035222343430065872,12,0,21305,0.8018743648613045,163,6,232,0.0087319808799729,1,,,,,
163,matched_reversible,9,13723492724044120344,167,1,700,0.026346494034400994,163,102,6936,0.2610561180322933,1,163,26527,0.9984192103579359,2,21
163,uniform_permutation,10,4007039704513005270,10,1,12352,0.4649027061613158,163,3,17,0.0006398434265497384,1,,,,,
163,matched_reversible,10,5148796718676376012,171,3,879,0.03308366893748353,163,111,7237,0.2723851104670857,1,163,26331,0.9910421920283037,4,119
163,uniform_permutation,11,3058434001540280077,12,0,19277,0.7255448078587828,163,3,52,0.001957168128269788,1,,,,,
163,matched_reversible,11,11377849657760898944,171,5,1071,0.04031013587263352,163,115,7507,0.28254732959464035,1,163,26501,0.997440626293801,4,34
163,uniform_permutation,12,8467361757814321819,10,0,18737,0.7052203696036734,163,4,468,0.017614513154428094,1,,,,,
163,matched_reversible,12,5901026578738235797,171,0,884,0.033271858180586394,163,109,7468,0.28107945349843805,1,163,26425,0.9945801497986375,4,72
163,uniform_permutation,13,17320986667951770529,16,0,16857,0.6344612141969965,163,10,296,0.011140803191689563,1,,,,,
163,matched_reversible,13,16936269292733050836,167,1,897,0.03376115021265384,163,103,6794,0.25571154352817194,1,163,26497,0.9972900748993188,2,36
163,uniform_permutation,14,4041741955251903623,10,0,14145,0.532387368738003,163,6,182,0.006850088448944258,1,,,,,
163,matched_reversible,14,3163532616733307536,169,3,790,0.02973390041025255,163,107,6690,0.25179720727163235,1,163,26461,0.9959351123489781,3,54
163,uniform_permutation,15,14840343056614781286,8,0,10959,0.41247318303285785,163,3,206,0.007753396815838007,1,,,,,
163,matched_reversible,15,875498550452166003,165,0,892,0.03357296096955098,163,106,7140,0.2687342391508901,1,163,26563,0.9997741729082765,1,3
167,uniform_permutation,0,2512722744509714530,16,3,7979,0.2860984617591165,167,6,96,0.003442217361683818,1,,,,,
167,matched_reversible,0,4525349038172070899,171,5,1082,0.0387966581806447,167,118,8792,0.31524974004087636,1,167,27885,0.9998565742765965,2,2
167,uniform_permutation,1,2807956253817012175,7,0,18737,0.6718419448528093,167,3,54,0.0019362472659471476,1,,,,,
167,matched_reversible,1,15810587258552712043,169,3,1006,0.03607156943597834,167,104,7784,0.27910645774319626,1,167,27887,0.9999282871382983,1,1
167,uniform_permutation,2,12302923820607051978,9,0,13343,0.47843235684319985,167,6,333,0.011940191473340744,1,,,,,
167,matched_reversible,2,3548645701318989636,167,0,772,0.027681164616874036,167,102,7128,0.2555846391050235,1,167,27889,1.0,0,0
167,uniform_permutation,3,17056836587931217348,12,0,16476,0.5907705546989853,167,5,41,0.0014701136648857973,1,,,,,
167,matched_reversible,3,4221890662166600624,177,3,862,0.030908243393452616,167,120,7867,0.28208254150381873,1,167,27677,0.9923984366596149,5,106
167,uniform_permutation,4,16537871343509676990,10,3,15892,0.5698303990820753,167,5,10,0.00035856430850873106,1,,,,,
167,matched_reversible,4,11509810674302752936,169,3,863,0.03094409982430349,167,113,8409,0.30151672702499194,1,167,27885,0.9998565742765965,1,2
167,uniform_permutation,5,4031529188686329182,15,0,10779,0.3864964681415612,167,8,272,0.009752949191437484,1,,,,,
167,matched_reversible,5,6435838158125406991,171,0,962,0.034493886478539924,167,111,6717,0.24084764602531464,1,167,27819,0.9974900498404389,2,35
167,uniform_permutation,6,10015908368814928217,11,1,22729,0.8149808168094947,167,7,240,0.008605543404209545,1,,,,,
167,matched_reversible,6,16040309867713011791,173,2,1066,0.03822295528703073,167,110,7481,0.2682419591953817,1,167,27849,0.9985657427659651,3,20
167,uniform_permutation,7,14406037573883668612,15,2,16280,0.5837426942522141,167,11,264,0.0094660977446305,1,,,,,
167,matched_reversible,7,1170555487513983206,169,1,758,0.027179174584961812,167,108,7140,0.256014916275234,1,167,27811,0.9972031983936319,1,39
167,uniform_permutation,8,118367719419250946,11,1,16310,0.5848183871777404,167,5,173,0.006203162537201047,1,,,,,
167,matched_reversible,8,1047742158703539462,173,3,983,0.03524687152640826,167,109,7254,0.2601025493922335,1,167,27801,0.9968446340851231,3,44
167,uniform_permutation,9,12007829403160590239,13,1,7097,0.2544730897486464,167,6,224,0.008031840510595575,1,,,,,
167,matched_reversible,9,10190088745941754513,167,0,863,0.03094409982430349,167,106,7373,0.2643694646634874,1,167,27889,1.0,0,0
167,uniform_permutation,10,8333322457093412405,11,1,8394,0.3009788805622288,167,5,100,0.0035856430850873104,1,,,,,
167,matched_reversible,10,5572225040474900845,171,2,1179,0.04227473197317939,167,102,6615,0.23719029007852557,1,167,27691,0.9929004266915271,2,99
167,uniform_permutation,11,16805092810811513917,10,0,12791,0.45863960701351786,167,3,97,0.003478073792534691,1,,,,,
167,matched_reversible,11,7785728462316150364,171,2,650,0.02330668005306752,167,114,8459,0.3033095485675356,1,167,27883,0.9997848614148948,2,3
167,uniform_permutation,12,7329471607875502951,7,0,24228,0.8687296066549536,167,3,100,0.0035856430850873104,1,,,,,
167,matched_reversible,12,15531531058879504758,171,2,1193,0.04277672200509161,167,113,7804,0.2798235863602137,1,167,27815,0.9973466241170353,2,37
167,uniform_permutation,13,10150843285140153567,8,0,21517,0.7715228226182366,167,3,14,0.0005019900319122234,1,,,,,
167,matched_reversible,13,5104945938242318241,169,0,1149,0.041199039047653194,167,107,7089,0.25418623830183945,1,167,27883,0.9997848614148948,1,3
167,uniform_permutation,14,221065494740132748,9,0,9069,0.3251819713865682,167,3,178,0.006382444691455412,1,,,,,
167,matched_reversible,14,3590141944849075556,173,5,722,0.02588834307433038,167,109,7139,0.2559790598443831,1,167,27865,0.999139445659579,3,12
