GIT OBJECT AUDIT — FIXED 82293 MERGE / 8190 RESEARCH CHECKPOINT
Actual read-only mechanical object audit; not a mathematics review.
UTC record: 2026-09-05 08:49:23 UTC (supplemental read followed).
Fixed merge: 82293de4105ccc0139acc288a26278261b3426a2
Fixed research: 8190c0499bd5edc19e97c7a8d2331076a8df5cb0
Repository: /root/autodl-tmp/hilbert-polya-structure
Workspace: /root/autodl-tmp/symbolic_dynamics
Method: git ls-tree -r -z of fixed commits; git cat-file --batch raw blob bytes compared directly with Path.read_bytes workspace bytes. No mirror file-copy comparison.
Initial preflight HEAD/origin/main=82293 and git status empty. Main fixed-object run HEAD/origin/main had advanced to 9a394ee2 through root's separate checkpoint; its start/end status were empty. Later supplemental status has only root-owned symbolic_dynamics/README.md modification, reported by root; no Git writes performed by this audit.
Primary process exit=0; compared_unique_files=842; compared_bytes=39285756
All scope inventories equal; missing=0; extra=0; mismatched_bytes=0; symlinks=0; scoped_research_to_merge_object_deltas=0
Package-local nonself manifests=36; actual rows checked against raw blobs AND workspace=1081; errors=0
These are byte/hash checks, not reruns of verifier assertions, PDF builds, proof reviews or independent scientific certification.

GROUP SUMMARY
group	physical_files	merge_files	research_files	bytes	workspace_path
paper197	82	82	82	5786542	papers/197-ternary-cyclic-sign-difference
paper199	141	141	141	6805232	papers/199-first-one-stirling-splice
paper200	117	117	117	6624922	papers/200-lex-first-alternating-switch
paper202	185	185	185	7147136	papers/202-ternary-ordered-reset
review197a	23	23	23	1287465	docs/papers197_201_sequence/reviews/p197_a
review197b	32	32	32	1728052	docs/papers197_201_sequence/reviews/p197_b
review199a	25	25	25	1115586	docs/papers197_201_sequence/reviews/p199_a
review199b	28	28	28	1476693	docs/papers197_201_sequence/reviews/p199_b
review200a	28	28	28	1751722	docs/papers197_201_sequence/reviews/p200_a
review200b	28	28	28	1767587	docs/papers197_201_sequence/reviews/p200_b
review202a	44	44	44	1487571	docs/papers197_201_sequence/reviews/p202_a
review202b	41	41	41	1671806	docs/papers197_201_sequence/reviews/p202_b
mct_scout	10	10	10	45712	docs/papers197_201_sequence/scouting/monochromatic_triangle_20260905
mct_temporal	11	11	11	28741	docs/papers197_201_sequence/reviews/mct_temporal_pressure_20260905
mct_stage1	13	13	13	63331	docs/papers197_201_sequence/reviews/mct_stage1_20260905
mct_supplement	13	13	13	15897	docs/papers197_201_sequence/reviews/mct_temporal_pin_supplement_20260905
breadth_snapshots	15	15	15	246230	docs/papers197_201_sequence/breadth_snapshots
breadth_index	1	1	1	28690	docs/papers197_201_sequence/STAGE1_BREADTH_INDEX.tsv
breadth_reconciliation	1	1	1	18446	docs/papers197_201_sequence/BREADTH_RECONCILIATION.md
lfctr_correction	1	1	1	2692	docs/papers197_201_sequence/LFCTR_HISTORY_COUNT_CORRECTION.md
mct_adjudication	1	1	1	6723	docs/papers197_201_sequence/MCT_ROOT_ADJUDICATION.md
historical_artifact_snapshot	1	1	1	135092	docs/research_state/ARTIFACT_SNAPSHOT_2026-09-05.json
historical_paper_index	1	1	1	43888	docs/research_state/PAPER_ARTIFACT_INDEX.tsv

PER-FILE EXACT BYTE RESULTS
group	git_blob_oid	git_mode	bytes	git_sha256	workspace_sha256	result	path
review199b	75830d2f67348ae60f3268614173277b5b73f358	100644	320789	b6ba18a10e83281c1dd491b47cf5d8513ab9914933c659411c8d5c24b72478a0	b6ba18a10e83281c1dd491b47cf5d8513ab9914933c659411c8d5c24b72478a0	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p199_b/cold_build/main.pdf
review199b	dfc68d39e4f368b74db6bcdf53f07ce5dbf56817	100644	13563	33e5e27fe6c9cedef8490bc33628ce06dcef0416784ed4e2671c341cdbc80beb	33e5e27fe6c9cedef8490bc33628ce06dcef0416784ed4e2671c341cdbc80beb	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p199_b/cold_build/main.tex
review199b	84cfb5881a3413f91eee576fa9274f36a22ca411	100644	8040	765e7ac5e3f0dedabe04622569e3e1c571a4570d57f185d5261beb3b0f191e13	765e7ac5e3f0dedabe04622569e3e1c571a4570d57f185d5261beb3b0f191e13	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p199_b/cold_build/pass1.stdout
review199b	310c404be75f5c31b99896674a820042dc931f4b	100644	7358	a2c6e97d23a51b97a15527dfb4a46d2a8de4db6331ecbfda8c965de95f7bae7d	a2c6e97d23a51b97a15527dfb4a46d2a8de4db6331ecbfda8c965de95f7bae7d	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p199_b/cold_build/pass2.stdout
review199b	c20904282d8610620dc61fc47214f36def714e6f	100644	6630	7e4149a7cef91175d806e9c013fff8c034709563fc6d4080df0c1e2c7ad9a7ae	7e4149a7cef91175d806e9c013fff8c034709563fc6d4080df0c1e2c7ad9a7ae	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p199_b/cold_build/pass3.stdout
review199b	ded90bac1fa85f5585b7d45bb69361b6fc8e5378	100644	1162	bea6c3a80631bd0a2450813d8b981214c852e0681cb4a33cdb7d2730a4b2bb28	bea6c3a80631bd0a2450813d8b981214c852e0681cb4a33cdb7d2730a4b2bb28	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p199_b/cold_build/references.bib
review199b	310f391473165d6977fac813e305410ba26afe6c	100644	6640	bea975860d99179872cbd210b71cde3589fde67b46358a58112ecc99dc04ef4f	bea975860d99179872cbd210b71cde3589fde67b46358a58112ecc99dc04ef4f	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p199_b/verify_intervals.py
review199b	6030e4c474514ca0ef901c7fe2f98ee7e103ab9b	100644	314877	6081afe96eef7d319ad9950a922255ee68fa809daa661d4648f0b32788c71804	6081afe96eef7d319ad9950a922255ee68fa809daa661d4648f0b32788c71804	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p199_b/visual/page-1.png
review199b	68e639ebf399a3d8329b7e9626319138d4e6c22b	100644	297241	1c782ebc314b9a67edfc79e4c32741747dd81c7460275b65ea0a965732c2a89c	1c782ebc314b9a67edfc79e4c32741747dd81c7460275b65ea0a965732c2a89c	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p199_b/visual/page-2.png
review199b	5a669f5b59adceae9562422ee37229f79e3ebbe5	100644	299268	d111624d586925672b281b6b899b374d6d5be8f5b66fdddc27fd8ddb4e072dcb	d111624d586925672b281b6b899b374d6d5be8f5b66fdddc27fd8ddb4e072dcb	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p199_b/visual/page-3.png
review199b	c194f36105419e78907fa2b1f6b2fcf11033c4c4	100644	91362	ccaeea7f4b5ba13dba7d3cc0dd01d591974cc269cafd1314262b908abc6f5dc8	ccaeea7f4b5ba13dba7d3cc0dd01d591974cc269cafd1314262b908abc6f5dc8	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p199_b/visual/page-4.png
review200a	dc2d0e3cd853eb52ed2805ce2acb8c60142330cf	100644	1458	dd53880a60b907116ecef29dfb69ebb27c94756fb0c6a1e83f89dd9a09103113	dd53880a60b907116ecef29dfb69ebb27c94756fb0c6a1e83f89dd9a09103113	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/BUILD_PDF_QA.md
review200a	e2ea334c758f68d84ce0432dcbe3a6f948bf0e6a	100644	1833	5e886ccfb9f8ad2a4f643cd8c026628bf7ef01101b366084d12e41c4bfb8f149	5e886ccfb9f8ad2a4f643cd8c026628bf7ef01101b366084d12e41c4bfb8f149	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/CANONICAL.txt
review200a	c0cde87da7b6c77dddd2ad3e12ec4e64c3ea50cf	100644	608	0e90dd9958ffcf7d4f6ec596fdf7e587b8126a879a93a12714bcc47a0ed96a74	0e90dd9958ffcf7d4f6ec596fdf7e587b8126a879a93a12714bcc47a0ed96a74	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/DELTA.md
review200a	399efd9a6b1288b9f7074b6e18749470d2ec7b0e	100644	1702	0c80f409f67af4c8d8d9adaae8396cb086cd3fb68ac87074e9e99932599d8e28	0c80f409f67af4c8d8d9adaae8396cb086cd3fb68ac87074e9e99932599d8e28	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/PINNED_INPUTS.sha256
review200a	d202583a17b724e3dd0a23b08ee0c96ca23e8622	100644	5860	735c87c7c3e794b39db1885f65b907fe79ecf588ea5dbde3a7605c9564a9ea23	735c87c7c3e794b39db1885f65b907fe79ecf588ea5dbde3a7605c9564a9ea23	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/PROOF_REDERIVATION.md
review200a	3b4b881060c90f59dc115be5902e24d1139aa2f9	100644	1477	861727e534fec0ddeb9e6c54204bd35c69a669da4060b074885066e9d55d8f25	861727e534fec0ddeb9e6c54204bd35c69a669da4060b074885066e9d55d8f25	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/QA_SHA256SUMS
review200a	cda62465d23d8b4c89573307797595aef1c84924	100644	697	bf5f207f1ec80a932e721f9edebbcf4cae215760d808672deb8e5832bb649585	bf5f207f1ec80a932e721f9edebbcf4cae215760d808672deb8e5832bb649585	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/REPLAY_LOG.md
review200a	0e822f314a93322dd02a06f504c3b8b13ff63381	100644	3019	e6d9bcc1042555f3120a8c8675bf801ff233907c0e06d7e9654ae4bacfce8bae	e6d9bcc1042555f3120a8c8675bf801ff233907c0e06d7e9654ae4bacfce8bae	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/REVIEW_A.md
review200a	7fc996557ef97f44239e282c16f35ef5fbf13975	100644	826	eb5d1da4e11c8b2dd40f2f81be1cfa35272b20109a3d68795f0c859b6f281e7b	eb5d1da4e11c8b2dd40f2f81be1cfa35272b20109a3d68795f0c859b6f281e7b	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/SHA256SUMS
review200a	c911cdaa2c2796c707321cc40762c270bc380590	100644	3178	830fc932f7b6613a7070e52956d99cec9409892add0e597fee3169127eebec62	830fc932f7b6613a7070e52956d99cec9409892add0e597fee3169127eebec62	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/SOURCE_OWNER_AUDIT.md
review200a	98b46fb4a7b27ccdabb2de6b0acc86763fe5f2fd	100644	158	7b0a0a8d2f1749b44546479273ee9d474d9656cc2a276630ff83cc8a72044dc9	7b0a0a8d2f1749b44546479273ee9d474d9656cc2a276630ff83cc8a72044dc9	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/cold_build/bibtex.stdout
review200a	8b93cb8691e53db7b3bf583301bff3ecb38f6893	100644	3275	189b33fe637e25658dd02a4d2c1799c44c50b27c50e2574e9078fc6979f42216	189b33fe637e25658dd02a4d2c1799c44c50b27c50e2574e9078fc6979f42216	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/cold_build/main.aux
review200a	f448ac4435cd0fe1acd24cf1fc54e0a0a5608eae	100644	1184	d0400ee8cff581d22badf2780c2297d608ab714eb416c782df9d33ea10eb5bb5	d0400ee8cff581d22badf2780c2297d608ab714eb416c782df9d33ea10eb5bb5	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/cold_build/main.bbl
review200a	fbd98afe6f3e6c5e9ad75093c8ba171d3314de08	100644	893	7579cfe7f709544648d5f4b8510c705f8632deef76631de2e416800a0164a37b	7579cfe7f709544648d5f4b8510c705f8632deef76631de2e416800a0164a37b	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/cold_build/main.blg
review200a	db54baaa584acee62b69f3410de5813f88cba2d0	100644	51438	3affbd9791272735070f8eb112c56aa3a05296d903f6cac0ff3713c883f74cc8	3affbd9791272735070f8eb112c56aa3a05296d903f6cac0ff3713c883f74cc8	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/cold_build/main.fls
review200a	bc56a7e01e551aba4a04e5009cb2f81df93b89d0	100644	26185	6124fde2dbcc0a592f6c788532254bebc6813fa5ef232422b352479c495a7050	6124fde2dbcc0a592f6c788532254bebc6813fa5ef232422b352479c495a7050	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/cold_build/main.log
review200a	6c777dc7c1ea5f4c7621da85352aacb0d998b65b	100644	1574	e32f85f58ef5d0c6edd26ea6aca0e352c9533c589305eaea852862bcf4f84be0	e32f85f58ef5d0c6edd26ea6aca0e352c9533c589305eaea852862bcf4f84be0	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/cold_build/main.out
review200a	a261be3683733508c03ea1e571ac4c502a540d48	100644	290689	7226b56257356fe3869a957983e0c92a7dbc79470f3e504f0f031c4b6248b3ea	7226b56257356fe3869a957983e0c92a7dbc79470f3e504f0f031c4b6248b3ea	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/cold_build/main.pdf
review200a	d2bd4823b854ad07df8a65bd5531caf3ac88fbe9	100644	18207	0827a2bf6d3162699074bbfbe5152108bd9bda897c8b1a08e924b514cc83e8ea	0827a2bf6d3162699074bbfbe5152108bd9bda897c8b1a08e924b514cc83e8ea	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/cold_build/main.tex
review200a	15b5e1a92f36ebc57b76bcd43091baafa28f3301	100644	8726	5f38b96126da3ecfdec2fc35f1adc591a7581f2c285394080bb025fa0d7950d4	5f38b96126da3ecfdec2fc35f1adc591a7581f2c285394080bb025fa0d7950d4	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/cold_build/pass1.stdout
review200a	5126b74a97c9278cc0ea6dea3a6e58f563ebf6dd	100644	7214	f14c8ef958c6f26e3051a97bb6dbf89ae934f033254fc2610299aecae66d7f57	f14c8ef958c6f26e3051a97bb6dbf89ae934f033254fc2610299aecae66d7f57	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/cold_build/pass2.stdout
review200a	4205d3cd9a8b2e56599fbe2a1282edeb90596d5e	100644	6480	9aa36110e395ce81befdaaac83c4b93d3b323b8c06ecef44d32687f9d883ee5b	9aa36110e395ce81befdaaac83c4b93d3b323b8c06ecef44d32687f9d883ee5b	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/cold_build/pass3.stdout
review200a	ed135bd9248612978dc7f4e888f8c52a65117782	100644	968	219606cad56fc4232e376271552b795f12cef63c538ebe3f657faa6833c47277	219606cad56fc4232e376271552b795f12cef63c538ebe3f657faa6833c47277	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/cold_build/references.bib
review200a	dd072db8d57a28dbb15e59835e1682a38f8dd25f	100644	7906	fe67ec5db04107fc4ab70ea269b3f1b4c491cfc75ea07f4cf2eb72c55f79c288	fe67ec5db04107fc4ab70ea269b3f1b4c491cfc75ea07f4cf2eb72c55f79c288	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/verify_independent.py
review200a	650ef8680d34ab25523b2b3ad7fb4e910944ab94	100644	275547	6f04513e16279f2e525b7cfb8881024d51e3dc36b8f2a4b7e208becc3742afd2	6f04513e16279f2e525b7cfb8881024d51e3dc36b8f2a4b7e208becc3742afd2	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/visual/page-1.png
review200a	a8de19708dfffd4e410b97519e925369f2a6e5b0	100644	353666	3c83883fdef87a52b90cc0396ac1f656a873dea97dffa728b997597a4d832372	3c83883fdef87a52b90cc0396ac1f656a873dea97dffa728b997597a4d832372	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/visual/page-2.png
review200a	9987e6008ed5961175f10585fdfec12c5abdf2df	100644	339464	ceb829a652e04e6f9cb581d8dd005eba0b0423b17b3a2ffa66e60212deec73d2	ceb829a652e04e6f9cb581d8dd005eba0b0423b17b3a2ffa66e60212deec73d2	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/visual/page-3.png
review200a	a7daabd07eeed6275b417d1145db2dfe467aa427	100644	337490	1bfdea07edf5b5cc9c999ffd556f0a46d3b906e670165056aabfe3c9db3c9859	1bfdea07edf5b5cc9c999ffd556f0a46d3b906e670165056aabfe3c9db3c9859	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_a/visual/page-4.png
review200b	dc06c5ceddf9092f371002b0c7c994400c05a789	100644	2831	89eff979be0bdf666776b5040981b2f5dd0f642565dc11365077fccf06b7de1c	89eff979be0bdf666776b5040981b2f5dd0f642565dc11365077fccf06b7de1c	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/BUILD_PDF_QA.md
review200b	deefc1e3daa6faa96ce100a53d07fe36f7b2c151	100644	2330	81f9d15c1605311c49e45e505744d5c5a6dedb89dc377ec4bf2f20617e2355cb	81f9d15c1605311c49e45e505744d5c5a6dedb89dc377ec4bf2f20617e2355cb	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/CANONICAL.txt
review200b	a1d85cab7109c42fb7e70b79478180f6bf3b20e7	100644	1396	c483e0bfc6516dc7dccffacebae50d1d91162baa4b6b1992b269242199cd021d	c483e0bfc6516dc7dccffacebae50d1d91162baa4b6b1992b269242199cd021d	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/DELTA_ACCEPTANCE.md
review200b	e5fe254de8ef8febc2c8f6ccec6715996d91a76b	100644	1614	da398c8318737e8b4bea7156575be07b2e355d15fa2bbe92d4650daa1a59612b	da398c8318737e8b4bea7156575be07b2e355d15fa2bbe92d4650daa1a59612b	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/PINNED_INPUTS.sha256
review200b	69b63bb39a41c06be9d7db33e95cf28bfd3d1d16	100644	10162	8742fb90287619eb57ef4fd788ab6276fc946d3850204b15c0fd4b271130d495	8742fb90287619eb57ef4fd788ab6276fc946d3850204b15c0fd4b271130d495	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/PROOF_REDERIVATION.md
review200b	76fc5b6261682183301ef084e62701f0fcec128a	100644	1477	6aecd0ccfd1788f2e04942296ea130a3bb44aa6b6a54d4812813c0de443e19c1	6aecd0ccfd1788f2e04942296ea130a3bb44aa6b6a54d4812813c0de443e19c1	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/QA_SHA256SUMS
review200b	6c1af2bd5440c10cd3d865e2c67f854435458299	100644	2965	1a9a777f04092e255566f3cd99292fc81388a9442d3fd9d0673093b2f0da04a9	1a9a777f04092e255566f3cd99292fc81388a9442d3fd9d0673093b2f0da04a9	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/REPLAY_LOG.md
review200b	ff716894deaf2d326913ef5d7d46e2e1a080b199	100644	4329	72061e55b54621bab52847b850e878be09b0a93902ea0acfa88905df0bedbc96	72061e55b54621bab52847b850e878be09b0a93902ea0acfa88905df0bedbc96	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/REVIEW_B.md
review200b	42e03ba558e5ec2cde4a6603cbf8b0baf9139aef	100644	837	c8ff7255fdeaa88883ed3dd6281ad944cd299e7fb3d8a0ca36a66339a84e447e	c8ff7255fdeaa88883ed3dd6281ad944cd299e7fb3d8a0ca36a66339a84e447e	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/SHA256SUMS
review200b	e261c4f1984ec13dd092c9575fc4a303f1f6360b	100644	6537	643ff6961eacca9fec189102b1a84942d94d0f952eb0e80fec70fd70619e5351	643ff6961eacca9fec189102b1a84942d94d0f952eb0e80fec70fd70619e5351	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/SOURCE_OWNER_AUDIT.md
review200b	98b46fb4a7b27ccdabb2de6b0acc86763fe5f2fd	100644	158	7b0a0a8d2f1749b44546479273ee9d474d9656cc2a276630ff83cc8a72044dc9	7b0a0a8d2f1749b44546479273ee9d474d9656cc2a276630ff83cc8a72044dc9	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/cold_build/bibtex.stdout
review200b	8b93cb8691e53db7b3bf583301bff3ecb38f6893	100644	3275	189b33fe637e25658dd02a4d2c1799c44c50b27c50e2574e9078fc6979f42216	189b33fe637e25658dd02a4d2c1799c44c50b27c50e2574e9078fc6979f42216	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/cold_build/main.aux
review200b	f448ac4435cd0fe1acd24cf1fc54e0a0a5608eae	100644	1184	d0400ee8cff581d22badf2780c2297d608ab714eb416c782df9d33ea10eb5bb5	d0400ee8cff581d22badf2780c2297d608ab714eb416c782df9d33ea10eb5bb5	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/cold_build/main.bbl
review200b	fbd98afe6f3e6c5e9ad75093c8ba171d3314de08	100644	893	7579cfe7f709544648d5f4b8510c705f8632deef76631de2e416800a0164a37b	7579cfe7f709544648d5f4b8510c705f8632deef76631de2e416800a0164a37b	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/cold_build/main.blg
review200b	1a0ae10ad48be2135f155aa6ffceff2ccbfca113	100644	51438	543da01f41fdf5f0222534b7aed22e67afd2fd8fbe09416fc6b6741ffefb00e0	543da01f41fdf5f0222534b7aed22e67afd2fd8fbe09416fc6b6741ffefb00e0	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/cold_build/main.fls
review200b	bc56a7e01e551aba4a04e5009cb2f81df93b89d0	100644	26185	6124fde2dbcc0a592f6c788532254bebc6813fa5ef232422b352479c495a7050	6124fde2dbcc0a592f6c788532254bebc6813fa5ef232422b352479c495a7050	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/cold_build/main.log
review200b	6c777dc7c1ea5f4c7621da85352aacb0d998b65b	100644	1574	e32f85f58ef5d0c6edd26ea6aca0e352c9533c589305eaea852862bcf4f84be0	e32f85f58ef5d0c6edd26ea6aca0e352c9533c589305eaea852862bcf4f84be0	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/cold_build/main.out
review200b	a261be3683733508c03ea1e571ac4c502a540d48	100644	290689	7226b56257356fe3869a957983e0c92a7dbc79470f3e504f0f031c4b6248b3ea	7226b56257356fe3869a957983e0c92a7dbc79470f3e504f0f031c4b6248b3ea	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/cold_build/main.pdf
review200b	d2bd4823b854ad07df8a65bd5531caf3ac88fbe9	100644	18207	0827a2bf6d3162699074bbfbe5152108bd9bda897c8b1a08e924b514cc83e8ea	0827a2bf6d3162699074bbfbe5152108bd9bda897c8b1a08e924b514cc83e8ea	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/cold_build/main.tex
review200b	15b5e1a92f36ebc57b76bcd43091baafa28f3301	100644	8726	5f38b96126da3ecfdec2fc35f1adc591a7581f2c285394080bb025fa0d7950d4	5f38b96126da3ecfdec2fc35f1adc591a7581f2c285394080bb025fa0d7950d4	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/cold_build/pass1.stdout
review200b	5126b74a97c9278cc0ea6dea3a6e58f563ebf6dd	100644	7214	f14c8ef958c6f26e3051a97bb6dbf89ae934f033254fc2610299aecae66d7f57	f14c8ef958c6f26e3051a97bb6dbf89ae934f033254fc2610299aecae66d7f57	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/cold_build/pass2.stdout
review200b	4205d3cd9a8b2e56599fbe2a1282edeb90596d5e	100644	6480	9aa36110e395ce81befdaaac83c4b93d3b323b8c06ecef44d32687f9d883ee5b	9aa36110e395ce81befdaaac83c4b93d3b323b8c06ecef44d32687f9d883ee5b	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/cold_build/pass3.stdout
review200b	ed135bd9248612978dc7f4e888f8c52a65117782	100644	968	219606cad56fc4232e376271552b795f12cef63c538ebe3f657faa6833c47277	219606cad56fc4232e376271552b795f12cef63c538ebe3f657faa6833c47277	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/cold_build/references.bib
review200b	725aa64146fa29318a344f7dee626eeb23a3867b	100644	9951	5d1125297099de10cf0ed781786224dc9c5ce8b2343f3bf645322b4bbec37df1	5d1125297099de10cf0ed781786224dc9c5ce8b2343f3bf645322b4bbec37df1	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/verify_independent.py
review200b	650ef8680d34ab25523b2b3ad7fb4e910944ab94	100644	275547	6f04513e16279f2e525b7cfb8881024d51e3dc36b8f2a4b7e208becc3742afd2	6f04513e16279f2e525b7cfb8881024d51e3dc36b8f2a4b7e208becc3742afd2	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/visual/page-1.png
review200b	a8de19708dfffd4e410b97519e925369f2a6e5b0	100644	353666	3c83883fdef87a52b90cc0396ac1f656a873dea97dffa728b997597a4d832372	3c83883fdef87a52b90cc0396ac1f656a873dea97dffa728b997597a4d832372	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/visual/page-2.png
review200b	9987e6008ed5961175f10585fdfec12c5abdf2df	100644	339464	ceb829a652e04e6f9cb581d8dd005eba0b0423b17b3a2ffa66e60212deec73d2	ceb829a652e04e6f9cb581d8dd005eba0b0423b17b3a2ffa66e60212deec73d2	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/visual/page-3.png
review200b	a7daabd07eeed6275b417d1145db2dfe467aa427	100644	337490	1bfdea07edf5b5cc9c999ffd556f0a46d3b906e670165056aabfe3c9db3c9859	1bfdea07edf5b5cc9c999ffd556f0a46d3b906e670165056aabfe3c9db3c9859	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p200_b/visual/page-4.png
review202a	b9d1a5af4ce32f6ec584eb5de662d7cb43b57216	100644	3186	6e80f48e99c40a1c46092003862a0f220799b10a8d49a10b449caf3fb069ffa4	6e80f48e99c40a1c46092003862a0f220799b10a8d49a10b449caf3fb069ffa4	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p202_a/BUILD_PDF_QA.md
review202a	e7627a286abd73063596f663e94d496ce77601c7	100644	2381	c6962646a4a014f278ef8414883df8f95d8b33e8975ec60acfc7b22ff7a1a3c7	c6962646a4a014f278ef8414883df8f95d8b33e8975ec60acfc7b22ff7a1a3c7	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p202_a/CANONICAL.txt
review202a	5aaf90ae9d0cf946503ec0ff20a29821fd59e483	100644	1235	a18d9d8086b5e6b66b6da9bc1ba1d9a7b8e3c22193b0f3813e39a84c34f3497a	a18d9d8086b5e6b66b6da9bc1ba1d9a7b8e3c22193b0f3813e39a84c34f3497a	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p202_a/DELTA.md
review202a	25ec24fa54e556f8277c20971152717c861a3582	100644	1543	5852bb6a4ca969f02e7775e384b1056627f3f56d31a4156e0954c106c9d6dc47	5852bb6a4ca969f02e7775e384b1056627f3f56d31a4156e0954c106c9d6dc47	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p202_a/PINNED_INPUTS.sha256
review202a	fed6c48f43ff349de19990fbf59e9598ca15efed	100644	11059	209e42339aafd707726a5fbca83cfb1b9db3f2599c852f246a6e6aa0034a1fef	209e42339aafd707726a5fbca83cfb1b9db3f2599c852f246a6e6aa0034a1fef	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p202_a/PROOF_REDERIVATION.md
review202a	6d07916ca51d117fee4608684f0dc7dd12e171a7	100644	1691	776116e2af5d54cf9d1b0c1cdecd4e4e69eb792eda1178ac8d68f743eb336a0e	776116e2af5d54cf9d1b0c1cdecd4e4e69eb792eda1178ac8d68f743eb336a0e	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p202_a/README.md
review202a	e7627a286abd73063596f663e94d496ce77601c7	100644	2381	c6962646a4a014f278ef8414883df8f95d8b33e8975ec60acfc7b22ff7a1a3c7	c6962646a4a014f278ef8414883df8f95d8b33e8975ec60acfc7b22ff7a1a3c7	BYTE_EQUAL	docs/papers197_201_sequence/reviews/p202_a/REPLAY1.txt
